"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Texas"	"48"	"35-39 years"	"35-39"	"2015"	"2015"	46155	930639	49.59
	"Texas"	"48"	"35-39 years"	"35-39"	"2016"	"2016"	48201	953265	50.56
	"Texas"	"48"	"35-39 years"	"35-39"	"2017"	"2017"	48052	982601	48.90
	"Texas"	"48"	"35-39 years"	"35-39"	"2018"	"2018"	49494	1008572	49.07
	"Texas"	"48"	"35-39 years"	"35-39"	"2019"	"2019"	50390	1024702	49.18
	"Texas"	"48"	"35-39 years"	"35-39"	"2020"	"2020"	49830	1037335	48.04
	"Texas"	"48"	"40-44 years"	"40-44"	"2007"	"2007"	7519	847886	8.87
	"Texas"	"48"	"40-44 years"	"40-44"	"2008"	"2008"	7786	840021	9.27
	"Texas"	"48"	"40-44 years"	"40-44"	"2009"	"2009"	8165	840223	9.72
	"Texas"	"48"	"40-44 years"	"40-44"	"2010"	"2010"	8272	847930	9.76
	"Texas"	"48"	"40-44 years"	"40-44"	"2011"	"2011"	8671	873557	9.93
	"Texas"	"48"	"40-44 years"	"40-44"	"2012"	"2012"	8961	893303	10.03
	"Texas"	"48"	"40-44 years"	"40-44"	"2013"	"2013"	9218	905874	10.18
	"Texas"	"48"	"40-44 years"	"40-44"	"2014"	"2014"	9471	919073	10.30
	"Texas"	"48"	"40-44 years"	"40-44"	"2015"	"2015"	9929	921153	10.78
	"Texas"	"48"	"40-44 years"	"40-44"	"2016"	"2016"	10096	911913	11.07
	"Texas"	"48"	"40-44 years"	"40-44"	"2017"	"2017"	9926	918452	10.81
	"Texas"	"48"	"40-44 years"	"40-44"	"2018"	"2018"	10307	926888	11.12
	"Texas"	"48"	"40-44 years"	"40-44"	"2019"	"2019"	10514	938809	11.20
	"Texas"	"48"	"40-44 years"	"40-44"	"2020"	"2020"	10359	962572	10.76
	"Texas"	"48"	"45-49 years"	"45-49"	"2007"	"2007"	419	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2008"	"2008"	448	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2009"	"2009"	471	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2010"	"2010"	487	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2011"	"2011"	469	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2012"	"2012"	537	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2013"	"2013"	577	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2014"	"2014"	551	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2015"	"2015"	610	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2016"	"2016"	640	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2017"	"2017"	616	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2018"	"2018"	696	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2019"	"2019"	690	Not Available	Not Available
	"Texas"	"48"	"45-49 years"	"45-49"	"2020"	"2020"	632	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2007"	"2007"	22	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2008"	"2008"	34	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2009"	"2009"	33	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2010"	"2010"	52	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2011"	"2011"	24	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2012"	"2012"	31	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2013"	"2013"	44	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2014"	"2014"	65	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2015"	"2015"	57	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2016"	"2016"	48	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2017"	"2017"	46	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2018"	"2018"	50	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2019"	"2019"	55	Not Available	Not Available
	"Texas"	"48"	"50 years and over"	"50+"	"2020"	"2020"	56	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2007"	"2007"	26	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2008"	"2008"	32	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2009"	"2009"	33	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2010"	"2010"	27	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2011"	"2011"	23	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2012"	"2012"	13	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2013"	"2013"	15	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2014"	"2014"	17	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2015"	"2015"	16	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2016"	"2016"	10	Not Available	Not Available
	"Utah"	"49"	"Under 15 years"	"15"	"2019"	"2019"	10	Not Available	Not Available
	"Utah"	"49"	"15-19 years"	"15-19"	"2007"	"2007"	3775	106726	35.37
	"Utah"	"49"	"15-19 years"	"15-19"	"2008"	"2008"	3749	108218	34.64
	"Utah"	"49"	"15-19 years"	"15-19"	"2009"	"2009"	3349	108952	30.74
	"Utah"	"49"	"15-19 years"	"15-19"	"2010"	"2010"	3049	109363	27.88
	"Utah"	"49"	"15-19 years"	"15-19"	"2011"	"2011"	2542	110196	23.07
	"Utah"	"49"	"15-19 years"	"15-19"	"2012"	"2012"	2494	107266	23.25
	"Utah"	"49"	"15-19 years"	"15-19"	"2013"	"2013"	2254	109556	20.57
	"Utah"	"49"	"15-19 years"	"15-19"	"2014"	"2014"	2163	111233	19.45
	"Utah"	"49"	"15-19 years"	"15-19"	"2015"	"2015"	2021	114923	17.59
	"Utah"	"49"	"15-19 years"	"15-19"	"2016"	"2016"	1829	117114	15.62
	"Utah"	"49"	"15-19 years"	"15-19"	"2017"	"2017"	1801	118837	15.16
	"Utah"	"49"	"15-19 years"	"15-19"	"2018"	"2018"	1604	122027	13.14
	"Utah"	"49"	"15-19 years"	"15-19"	"2019"	"2019"	1498	124535	12.03
	"Utah"	"49"	"15-19 years"	"15-19"	"2020"	"2020"	1363	126536	10.77
	"Utah"	"49"	"20-24 years"	"20-24"	"2007"	"2007"	14833	113820	130.32
	"Utah"	"49"	"20-24 years"	"20-24"	"2008"	"2008"	14575	113211	128.74
	"Utah"	"49"	"20-24 years"	"20-24"	"2009"	"2009"	13431	113133	118.72
	"Utah"	"49"	"20-24 years"	"20-24"	"2010"	"2010"	12513	112912	110.82
	"Utah"	"49"	"20-24 years"	"20-24"	"2011"	"2011"	11824	115534	102.34
	"Utah"	"49"	"20-24 years"	"20-24"	"2012"	"2012"	11669	119095	97.98
	"Utah"	"49"	"20-24 years"	"20-24"	"2013"	"2013"	11391	120676	94.39
	"Utah"	"49"	"20-24 years"	"20-24"	"2014"	"2014"	11309	121791	92.86
	"Utah"	"49"	"20-24 years"	"20-24"	"2015"	"2015"	10622	122960	86.39
	"Utah"	"49"	"20-24 years"	"20-24"	"2016"	"2016"	10515	122227	86.03
	"Utah"	"49"	"20-24 years"	"20-24"	"2017"	"2017"	10138	123890	81.83
	"Utah"	"49"	"20-24 years"	"20-24"	"2018"	"2018"	9927	126855	78.25
	"Utah"	"49"	"20-24 years"	"20-24"	"2019"	"2019"	9501	128846	73.74
	"Utah"	"49"	"20-24 years"	"20-24"	"2020"	"2020"	9062	131294	69.02
	"Utah"	"49"	"25-29 years"	"25-29"	"2007"	"2007"	19574	109680	178.46
	"Utah"	"49"	"25-29 years"	"25-29"	"2008"	"2008"	19633	111343	176.33
	"Utah"	"49"	"25-29 years"	"25-29"	"2009"	"2009"	18804	111907	168.03
	"Utah"	"49"	"25-29 years"	"25-29"	"2010"	"2010"	18217	111128	163.93
	"Utah"	"49"	"25-29 years"	"25-29"	"2011"	"2011"	17859	109158	163.61
	"Utah"	"49"	"25-29 years"	"25-29"	"2012"	"2012"	17803	107108	166.22
	"Utah"	"49"	"25-29 years"	"25-29"	"2013"	"2013"	17215	105301	163.48
	"Utah"	"49"	"25-29 years"	"25-29"	"2014"	"2014"	17219	105769	162.80
	"Utah"	"49"	"25-29 years"	"25-29"	"2015"	"2015"	17412	107281	162.30
	"Utah"	"49"	"25-29 years"	"25-29"	"2016"	"2016"	17017	112210	151.65
	"Utah"	"49"	"25-29 years"	"25-29"	"2017"	"2017"	16435	117124	140.32
	"Utah"	"49"	"25-29 years"	"25-29"	"2018"	"2018"	15956	120254	132.69
	"Utah"	"49"	"25-29 years"	"25-29"	"2019"	"2019"	16074	122197	131.54
	"Utah"	"49"	"25-29 years"	"25-29"	"2020"	"2020"	15865	123245	128.73
	"Utah"	"49"	"30-34 years"	"30-34"	"2007"	"2007"	11803	92611	127.45
	"Utah"	"49"	"30-34 years"	"30-34"	"2008"	"2008"	12432	98229	126.56
	"Utah"	"49"	"30-34 years"	"30-34"	"2009"	"2009"	12949	102736	126.04
	"Utah"	"49"	"30-34 years"	"30-34"	"2010"	"2010"	12974	105641	122.81
	"Utah"	"49"	"30-34 years"	"30-34"	"2011"	"2011"	13331	109418	121.84
	"Utah"	"49"	"30-34 years"	"30-34"	"2012"	"2012"	13406	111266	120.49
	"Utah"	"49"	"30-34 years"	"30-34"	"2013"	"2013"	13727	111530	123.08
	"Utah"	"49"	"30-34 years"	"30-34"	"2014"	"2014"	13712	111345	123.15
	"Utah"	"49"	"30-34 years"	"30-34"	"2015"	"2015"	13699	110501	123.97
	"Utah"	"49"	"30-34 years"	"30-34"	"2016"	"2016"	13769	109486	125.76
	"Utah"	"49"	"30-34 years"	"30-34"	"2017"	"2017"	13096	107879	121.40
	"Utah"	"49"	"30-34 years"	"30-34"	"2018"	"2018"	12635	107686	117.33
	"Utah"	"49"	"30-34 years"	"30-34"	"2019"	"2019"	12565	108654	115.64
	"Utah"	"49"	"30-34 years"	"30-34"	"2020"	"2020"	12367	110703	111.71
	"Utah"	"49"	"35-39 years"	"35-39"	"2007"	"2007"	4278	80095	53.41
	"Utah"	"49"	"35-39 years"	"35-39"	"2008"	"2008"	4367	82830	52.72
	"Utah"	"49"	"35-39 years"	"35-39"	"2009"	"2009"	4490	85505	52.51
	"Utah"	"49"	"35-39 years"	"35-39"	"2010"	"2010"	4572	87589	52.20
	"Utah"	"49"	"35-39 years"	"35-39"	"2011"	"2011"	4761	89576	53.15
	"Utah"	"49"	"35-39 years"	"35-39"	"2012"	"2012"	5129	93648	54.77
	"Utah"	"49"	"35-39 years"	"35-39"	"2013"	"2013"	5406	98656	54.80
	"Utah"	"49"	"35-39 years"	"35-39"	"2014"	"2014"	5710	102990	55.44
	"Utah"	"49"	"35-39 years"	"35-39"	"2015"	"2015"	5950	107138	55.54
	"Utah"	"49"	"35-39 years"	"35-39"	"2016"	"2016"	6188	110681	55.91
	"Utah"	"49"	"35-39 years"	"35-39"	"2017"	"2017"	5906	112466	52.51
	"Utah"	"49"	"35-39 years"	"35-39"	"2018"	"2018"	5878	113832	51.64
	"Utah"	"49"	"35-39 years"	"35-39"	"2019"	"2019"	5864	113907	51.48
	"Utah"	"49"	"35-39 years"	"35-39"	"2020"	"2020"	5757	112743	51.06
	"Utah"	"49"	"40-44 years"	"40-44"	"2007"	"2007"	785	73337	10.70
	"Utah"	"49"	"40-44 years"	"40-44"	"2008"	"2008"	790	73048	10.81
	"Utah"	"49"	"40-44 years"	"40-44"	"2009"	"2009"	768	73799	10.41
	"Utah"	"49"	"40-44 years"	"40-44"	"2010"	"2010"	846	75487	11.21
	"Utah"	"49"	"40-44 years"	"40-44"	"2011"	"2011"	840	78789	10.66
	"Utah"	"49"	"40-44 years"	"40-44"	"2012"	"2012"	899	81030	11.09
	"Utah"	"49"	"40-44 years"	"40-44"	"2013"	"2013"	889	84059	10.58
	"Utah"	"49"	"40-44 years"	"40-44"	"2014"	"2014"	955	86260	11.07
	"Utah"	"49"	"40-44 years"	"40-44"	"2015"	"2015"	998	88541	11.27
	"Utah"	"49"	"40-44 years"	"40-44"	"2016"	"2016"	1056	90955	11.61
	"Utah"	"49"	"40-44 years"	"40-44"	"2017"	"2017"	1128	94928	11.88
	"Utah"	"49"	"40-44 years"	"40-44"	"2018"	"2018"	1132	99609	11.36
	"Utah"	"49"	"40-44 years"	"40-44"	"2019"	"2019"	1243	104121	11.94
	"Utah"	"49"	"40-44 years"	"40-44"	"2020"	"2020"	1207	108818	11.09
	"Utah"	"49"	"45-49 years"	"45-49"	"2007"	"2007"	52	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2008"	"2008"	50	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2009"	"2009"	57	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2010"	"2010"	57	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2011"	"2011"	39	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2012"	"2012"	46	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2013"	"2013"	54	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2014"	"2014"	63	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2015"	"2015"	59	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2016"	"2016"	73	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2017"	"2017"	69	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2018"	"2018"	68	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2019"	"2019"	67	Not Available	Not Available
	"Utah"	"49"	"45-49 years"	"45-49"	"2020"	"2020"	67	Not Available	Not Available
	"Vermont"	"50"	"15-19 years"	"15-19"	"2007"	"2007"	492	23455	20.98
	"Vermont"	"50"	"15-19 years"	"15-19"	"2008"	"2008"	472	23196	20.35
	"Vermont"	"50"	"15-19 years"	"15-19"	"2009"	"2009"	393	22699	17.31
	"Vermont"	"50"	"15-19 years"	"15-19"	"2010"	"2010"	401	22353	17.94
	"Vermont"	"50"	"15-19 years"	"15-19"	"2011"	"2011"	375	22344	16.78
	"Vermont"	"50"	"15-19 years"	"15-19"	"2012"	"2012"	361	22110	16.33
	"Vermont"	"50"	"15-19 years"	"15-19"	"2013"	"2013"	317	21806	14.54
	"Vermont"	"50"	"15-19 years"	"15-19"	"2014"	"2014"	307	21552	14.24
	"Vermont"	"50"	"15-19 years"	"15-19"	"2015"	"2015"	245	21197	11.56
	"Vermont"	"50"	"15-19 years"	"15-19"	"2016"	"2016"	213	20747	10.27
	"Vermont"	"50"	"15-19 years"	"15-19"	"2017"	"2017"	206	20438	10.08
	"Vermont"	"50"	"15-19 years"	"15-19"	"2018"	"2018"	182	20676	8.80
	"Vermont"	"50"	"15-19 years"	"15-19"	"2019"	"2019"	152	20014	7.59
	"Vermont"	"50"	"15-19 years"	"15-19"	"2020"	"2020"	139	19808	7.02
	"Vermont"	"50"	"20-24 years"	"20-24"	"2007"	"2007"	1513	21502	70.37
	"Vermont"	"50"	"20-24 years"	"20-24"	"2008"	"2008"	1472	21012	70.06
	"Vermont"	"50"	"20-24 years"	"20-24"	"2009"	"2009"	1406	21022	66.88
	"Vermont"	"50"	"20-24 years"	"20-24"	"2010"	"2010"	1355	21169	64.01
	"Vermont"	"50"	"20-24 years"	"20-24"	"2011"	"2011"	1360	21233	64.05
	"Vermont"	"50"	"20-24 years"	"20-24"	"2012"	"2012"	1303	21325	61.10
	"Vermont"	"50"	"20-24 years"	"20-24"	"2013"	"2013"	1235	21773	56.72
	"Vermont"	"50"	"20-24 years"	"20-24"	"2014"	"2014"	1214	22388	54.23
	"Vermont"	"50"	"20-24 years"	"20-24"	"2015"	"2015"	1074	22953	46.79
	"Vermont"	"50"	"20-24 years"	"20-24"	"2016"	"2016"	1018	22820	44.61
	"Vermont"	"50"	"20-24 years"	"20-24"	"2017"	"2017"	896	22429	39.95
	"Vermont"	"50"	"20-24 years"	"20-24"	"2018"	"2018"	848	22439	37.79
	"Vermont"	"50"	"20-24 years"	"20-24"	"2019"	"2019"	802	22106	36.28
	"Vermont"	"50"	"20-24 years"	"20-24"	"2020"	"2020"	759	21727	34.93
	"Vermont"	"50"	"25-29 years"	"25-29"	"2007"	"2007"	1864	16325	114.18
	"Vermont"	"50"	"25-29 years"	"25-29"	"2008"	"2008"	1809	17092	105.84
	"Vermont"	"50"	"25-29 years"	"25-29"	"2009"	"2009"	1735	17802	97.46
	"Vermont"	"50"	"25-29 years"	"25-29"	"2010"	"2010"	1725	17728	97.30
	"Vermont"	"50"	"25-29 years"	"25-29"	"2011"	"2011"	1705	17649	96.61
	"Vermont"	"50"	"25-29 years"	"25-29"	"2012"	"2012"	1726	17636	97.87
	"Vermont"	"50"	"25-29 years"	"25-29"	"2013"	"2013"	1676	17716	94.60
	"Vermont"	"50"	"25-29 years"	"25-29"	"2014"	"2014"	1735	17533	98.96
	"Vermont"	"50"	"25-29 years"	"25-29"	"2015"	"2015"	1711	17343	98.66
	"Vermont"	"50"	"25-29 years"	"25-29"	"2016"	"2016"	1634	17638	92.64
	"Vermont"	"50"	"25-29 years"	"25-29"	"2017"	"2017"	1648	17640	93.42
	"Vermont"	"50"	"25-29 years"	"25-29"	"2018"	"2018"	1554	18183	85.46
	"Vermont"	"50"	"25-29 years"	"25-29"	"2019"	"2019"	1504	18281	82.27
	"Vermont"	"50"	"25-29 years"	"25-29"	"2020"	"2020"	1366	18533	73.71
	"Vermont"	"50"	"30-34 years"	"30-34"	"2007"	"2007"	1562	17261	90.49
	"Vermont"	"50"	"30-34 years"	"30-34"	"2008"	"2008"	1599	17110	93.45
	"Vermont"	"50"	"30-34 years"	"30-34"	"2009"	"2009"	1583	17117	92.48
	"Vermont"	"50"	"30-34 years"	"30-34"	"2010"	"2010"	1743	17273	100.91
	"Vermont"	"50"	"30-34 years"	"30-34"	"2011"	"2011"	1662	17749	93.64
	"Vermont"	"50"	"30-34 years"	"30-34"	"2012"	"2012"	1684	17930	93.92
	"Vermont"	"50"	"30-34 years"	"30-34"	"2013"	"2013"	1717	18163	94.53
	"Vermont"	"50"	"30-34 years"	"30-34"	"2014"	"2014"	1833	18240	100.49
	"Vermont"	"50"	"30-34 years"	"30-34"	"2015"	"2015"	1794	18348	97.78
	"Vermont"	"50"	"30-34 years"	"30-34"	"2016"	"2016"	1771	18092	97.89
	"Vermont"	"50"	"30-34 years"	"30-34"	"2017"	"2017"	1792	18180	98.57
	"Vermont"	"50"	"30-34 years"	"30-34"	"2018"	"2018"	1753	18087	96.92
	"Vermont"	"50"	"30-34 years"	"30-34"	"2019"	"2019"	1802	18079	99.67
	"Vermont"	"50"	"30-34 years"	"30-34"	"2020"	"2020"	1661	18250	91.01
	"Vermont"	"50"	"35-39 years"	"35-39"	"2007"	"2007"	887	20339	43.61
	"Vermont"	"50"	"35-39 years"	"35-39"	"2008"	"2008"	818	19612	41.71
	"Vermont"	"50"	"35-39 years"	"35-39"	"2009"	"2009"	787	18871	41.70
	"Vermont"	"50"	"35-39 years"	"35-39"	"2010"	"2010"	800	18376	43.54
	"Vermont"	"50"	"35-39 years"	"35-39"	"2011"	"2011"	779	17282	45.08
	"Vermont"	"50"	"35-39 years"	"35-39"	"2012"	"2012"	769	17023	45.17
	"Vermont"	"50"	"35-39 years"	"35-39"	"2013"	"2013"	834	17211	48.46
	"Vermont"	"50"	"35-39 years"	"35-39"	"2014"	"2014"	843	17364	48.55
	"Vermont"	"50"	"35-39 years"	"35-39"	"2015"	"2015"	929	17508	53.06
	"Vermont"	"50"	"35-39 years"	"35-39"	"2016"	"2016"	945	17840	52.97
	"Vermont"	"50"	"35-39 years"	"35-39"	"2017"	"2017"	921	18175	50.67
	"Vermont"	"50"	"35-39 years"	"35-39"	"2018"	"2018"	921	18556	49.63
	"Vermont"	"50"	"35-39 years"	"35-39"	"2019"	"2019"	881	18672	47.18
	"Vermont"	"50"	"35-39 years"	"35-39"	"2020"	"2020"	987	18736	52.68
	"Vermont"	"50"	"40-44 years"	"40-44"	"2007"	"2007"	183	23563	7.77
	"Vermont"	"50"	"40-44 years"	"40-44"	"2008"	"2008"	155	22739	6.82
	"Vermont"	"50"	"40-44 years"	"40-44"	"2009"	"2009"	187	21754	8.60
	"Vermont"	"50"	"40-44 years"	"40-44"	"2010"	"2010"	183	21398	8.55
	"Vermont"	"50"	"40-44 years"	"40-44"	"2011"	"2011"	176	21092	8.34
	"Vermont"	"50"	"40-44 years"	"40-44"	"2012"	"2012"	156	20440	7.63
	"Vermont"	"50"	"40-44 years"	"40-44"	"2013"	"2013"	174	19666	8.85
	"Vermont"	"50"	"40-44 years"	"40-44"	"2014"	"2014"	179	18904	9.47
	"Vermont"	"50"	"40-44 years"	"40-44"	"2015"	"2015"	136	18249	7.45
	"Vermont"	"50"	"40-44 years"	"40-44"	"2016"	"2016"	163	17253	9.45
	"Vermont"	"50"	"40-44 years"	"40-44"	"2017"	"2017"	179	16992	10.53
	"Vermont"	"50"	"40-44 years"	"40-44"	"2018"	"2018"	161	17127	9.40
	"Vermont"	"50"	"40-44 years"	"40-44"	"2019"	"2019"	199	17380	11.45
	"Vermont"	"50"	"40-44 years"	"40-44"	"2020"	"2020"	207	17820	11.62
	"Vermont"	"50"	"45-49 years"	"45-49"	"2009"	"2009"	16	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2010"	"2010"	13	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2011"	"2011"	15	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2013"	"2013"	17	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2014"	"2014"	18	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2017"	"2017"	10	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2018"	"2018"	12	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2019"	"2019"	18	Not Available	Not Available
	"Vermont"	"50"	"45-49 years"	"45-49"	"2020"	"2020"	13	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2007"	"2007"	119	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2008"	"2008"	105	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2009"	"2009"	106	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2010"	"2010"	71	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2011"	"2011"	57	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2012"	"2012"	70	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2013"	"2013"	35	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2014"	"2014"	61	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2015"	"2015"	45	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2016"	"2016"	45	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2017"	"2017"	40	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2018"	"2018"	39	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2019"	"2019"	29	Not Available	Not Available
	"Virginia"	"51"	"Under 15 years"	"15"	"2020"	"2020"	32	Not Available	Not Available
	"Virginia"	"51"	"15-19 years"	"15-19"	"2007"	"2007"	9200	269203	34.17
	"Virginia"	"51"	"15-19 years"	"15-19"	"2008"	"2008"	8801	270400	32.55
	"Virginia"	"51"	"15-19 years"	"15-19"	"2009"	"2009"	8228	270590	30.41
	"Virginia"	"51"	"15-19 years"	"15-19"	"2010"	"2010"	7374	269463	27.37
	"Virginia"	"51"	"15-19 years"	"15-19"	"2011"	"2011"	6524	265862	24.54
	"Virginia"	"51"	"15-19 years"	"15-19"	"2012"	"2012"	6076	265240	22.91
	"Virginia"	"51"	"15-19 years"	"15-19"	"2013"	"2013"	5300	263763	20.09
	"Virginia"	"51"	"15-19 years"	"15-19"	"2014"	"2014"	4859	263695	18.43
	"Virginia"	"51"	"15-19 years"	"15-19"	"2015"	"2015"	4508	264140	17.07
	"Virginia"	"51"	"15-19 years"	"15-19"	"2016"	"2016"	4114	265098	15.52
	"Virginia"	"51"	"15-19 years"	"15-19"	"2017"	"2017"	3987	265153	15.04
	"Virginia"	"51"	"15-19 years"	"15-19"	"2018"	"2018"	3803	266855	14.25
	"Virginia"	"51"	"15-19 years"	"15-19"	"2019"	"2019"	3625	266936	13.58
	"Virginia"	"51"	"15-19 years"	"15-19"	"2020"	"2020"	3488	267017	13.06
	"Virginia"	"51"	"20-24 years"	"20-24"	"2007"	"2007"	25752	271838	94.73
	"Virginia"	"51"	"20-24 years"	"20-24"	"2008"	"2008"	24845	272353	91.22
	"Virginia"	"51"	"20-24 years"	"20-24"	"2009"	"2009"	24075	275504	87.39
	"Virginia"	"51"	"20-24 years"	"20-24"	"2010"	"2010"	22876	278050	82.27
	"Virginia"	"51"	"20-24 years"	"20-24"	"2011"	"2011"	22090	283109	78.03
	"Virginia"	"51"	"20-24 years"	"20-24"	"2012"	"2012"	21821	287460	75.91
	"Virginia"	"51"	"20-24 years"	"20-24"	"2013"	"2013"	20998	290690	72.24
	"Virginia"	"51"	"20-24 years"	"20-24"	"2014"	"2014"	20191	292324	69.07
	"Virginia"	"51"	"20-24 years"	"20-24"	"2015"	"2015"	19796	289702	68.33
	"Virginia"	"51"	"20-24 years"	"20-24"	"2016"	"2016"	18741	283063	66.21
	"Virginia"	"51"	"20-24 years"	"20-24"	"2017"	"2017"	17973	280468	64.08
	"Virginia"	"51"	"20-24 years"	"20-24"	"2018"	"2018"	17122	278647	61.45
	"Virginia"	"51"	"20-24 years"	"20-24"	"2019"	"2019"	16550	274705	60.25
	"Virginia"	"51"	"20-24 years"	"20-24"	"2020"	"2020"	15623	276105	56.58
	"Virginia"	"51"	"25-29 years"	"25-29"	"2007"	"2007"	30070	263432	114.15
	"Virginia"	"51"	"25-29 years"	"25-29"	"2008"	"2008"	29583	270455	109.38
	"Virginia"	"51"	"25-29 years"	"25-29"	"2009"	"2009"	29155	277506	105.06
	"Virginia"	"51"	"25-29 years"	"25-29"	"2010"	"2010"	28907	280372	103.10
	"Virginia"	"51"	"25-29 years"	"25-29"	"2011"	"2011"	29022	283781	102.27
	"Virginia"	"51"	"25-29 years"	"25-29"	"2012"	"2012"	29001	286367	101.27
	"Virginia"	"51"	"25-29 years"	"25-29"	"2013"	"2013"	28936	286838	100.88
	"Virginia"	"51"	"25-29 years"	"25-29"	"2014"	"2014"	29241	290002	100.83
	"Virginia"	"51"	"25-29 years"	"25-29"	"2015"	"2015"	29284	292600	100.08
	"Virginia"	"51"	"25-29 years"	"25-29"	"2016"	"2016"	28881	290736	99.34
	"Virginia"	"51"	"25-29 years"	"25-29"	"2017"	"2017"	28424	294960	96.37
	"Virginia"	"51"	"25-29 years"	"25-29"	"2018"	"2018"	27799	296362	93.80
