"Notes"	"State"	"State Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2003"	"2003"	2389	56630	42.19
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2004"	"2004"	2508	55213	45.42
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2005"	"2005"	2569	54522	47.12
	"Nebraska"	"31"	"35-39 years"	"35-39"	"2006"	"2006"	2591	54944	47.16
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2003"	"2003"	507	66682	7.60
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2004"	"2004"	521	66098	7.88
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2005"	"2005"	456	64051	7.12
	"Nebraska"	"31"	"40-44 years"	"40-44"	"2006"	"2006"	513	61237	8.38
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2003"	"2003"	17	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2004"	"2004"	24	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2005"	"2005"	26	Not Available	Not Available
	"Nebraska"	"31"	"45-49 years"	"45-49"	"2006"	"2006"	30	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2003"	"2003"	67	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2004"	"2004"	68	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2005"	"2005"	58	Not Available	Not Available
	"Nevada"	"32"	"Under 15 years"	"15"	"2006"	"2006"	68	Not Available	Not Available
	"Nevada"	"32"	"15-19 years"	"15-19"	"2003"	"2003"	3723	67830	54.89
	"Nevada"	"32"	"15-19 years"	"15-19"	"2004"	"2004"	3794	71681	52.93
	"Nevada"	"32"	"15-19 years"	"15-19"	"2005"	"2005"	3921	76001	51.59
	"Nevada"	"32"	"15-19 years"	"15-19"	"2006"	"2006"	4287	80340	53.36
	"Nevada"	"32"	"20-24 years"	"20-24"	"2003"	"2003"	8927	72801	122.62
	"Nevada"	"32"	"20-24 years"	"20-24"	"2004"	"2004"	9425	76005	124.00
	"Nevada"	"32"	"20-24 years"	"20-24"	"2005"	"2005"	10061	78903	127.51
	"Nevada"	"32"	"20-24 years"	"20-24"	"2006"	"2006"	10558	81221	129.99
	"Nevada"	"32"	"25-29 years"	"25-29"	"2003"	"2003"	9318	76128	122.40
	"Nevada"	"32"	"25-29 years"	"25-29"	"2004"	"2004"	9733	80979	120.19
	"Nevada"	"32"	"25-29 years"	"25-29"	"2005"	"2005"	10423	86646	120.29
	"Nevada"	"32"	"25-29 years"	"25-29"	"2006"	"2006"	11486	92835	123.72
	"Nevada"	"32"	"30-34 years"	"30-34"	"2003"	"2003"	7373	82895	88.94
	"Nevada"	"32"	"30-34 years"	"30-34"	"2004"	"2004"	7687	84846	90.60
	"Nevada"	"32"	"30-34 years"	"30-34"	"2005"	"2005"	7911	85430	92.60
	"Nevada"	"32"	"30-34 years"	"30-34"	"2006"	"2006"	8307	86215	96.35
	"Nevada"	"32"	"35-39 years"	"35-39"	"2003"	"2003"	3461	82754	41.82
	"Nevada"	"32"	"35-39 years"	"35-39"	"2004"	"2004"	3686	84280	43.74
	"Nevada"	"32"	"35-39 years"	"35-39"	"2005"	"2005"	3930	86947	45.20
	"Nevada"	"32"	"35-39 years"	"35-39"	"2006"	"2006"	4341	91230	47.58
	"Nevada"	"32"	"40-44 years"	"40-44"	"2003"	"2003"	725	84371	8.59
	"Nevada"	"32"	"40-44 years"	"40-44"	"2004"	"2004"	765	87979	8.70
	"Nevada"	"32"	"40-44 years"	"40-44"	"2005"	"2005"	906	90260	10.04
	"Nevada"	"32"	"40-44 years"	"40-44"	"2006"	"2006"	922	91348	10.09
	"Nevada"	"32"	"45-49 years"	"45-49"	"2003"	"2003"	50	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2004"	"2004"	39	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2005"	"2005"	56	Not Available	Not Available
	"Nevada"	"32"	"45-49 years"	"45-49"	"2006"	"2006"	57	Not Available	Not Available
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2003"	"2003"	825	45848	17.99
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2004"	"2004"	846	46765	18.09
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2005"	"2005"	850	47345	17.95
	"New Hampshire"	"33"	"15-19 years"	"15-19"	"2006"	"2006"	865	47716	18.13
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2003"	"2003"	2656	38452	69.07
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2004"	"2004"	2681	39378	68.08
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2005"	"2005"	2708	40455	66.94
	"New Hampshire"	"33"	"20-24 years"	"20-24"	"2006"	"2006"	2874	40748	70.53
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2003"	"2003"	3813	32875	115.98
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2004"	"2004"	3900	33287	117.16
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2005"	"2005"	3838	33431	114.80
	"New Hampshire"	"33"	"25-29 years"	"25-29"	"2006"	"2006"	4002	34261	116.81
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2003"	"2003"	4536	43451	104.39
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2004"	"2004"	4432	41822	105.97
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2005"	"2005"	4398	40261	109.24
	"New Hampshire"	"33"	"30-34 years"	"30-34"	"2006"	"2006"	3960	38380	103.18
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2003"	"2003"	2123	50702	41.87
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2004"	"2004"	2205	49105	44.90
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2005"	"2005"	2162	47848	45.18
	"New Hampshire"	"33"	"35-39 years"	"35-39"	"2006"	"2006"	2190	47355	46.25
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2003"	"2003"	428	58179	7.36
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2004"	"2004"	478	57896	8.26
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2005"	"2005"	428	57317	7.47
	"New Hampshire"	"33"	"40-44 years"	"40-44"	"2006"	"2006"	449	55742	8.05
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2003"	"2003"	11	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2004"	"2004"	19	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2005"	"2005"	30	Not Available	Not Available
	"New Hampshire"	"33"	"45-49 years"	"45-49"	"2006"	"2006"	29	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2003"	"2003"	91	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2004"	"2004"	94	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2005"	"2005"	91	Not Available	Not Available
	"New Jersey"	"34"	"Under 15 years"	"15"	"2006"	"2006"	102	Not Available	Not Available
	"New Jersey"	"34"	"15-19 years"	"15-19"	"2003"	"2003"	7141	269951	26.45
	"New Jersey"	"34"	"15-19 years"	"15-19"	"2004"	"2004"	6927	276552	25.05
	"New Jersey"	"34"	"15-19 years"	"15-19"	"2005"	"2005"	6874	283743	24.23
	"New Jersey"	"34"	"15-19 years"	"15-19"	"2006"	"2006"	7159	288686	24.80
	"New Jersey"	"34"	"20-24 years"	"20-24"	"2003"	"2003"	19372	244768	79.14
	"New Jersey"	"34"	"20-24 years"	"20-24"	"2004"	"2004"	18953	246080	77.02
	"New Jersey"	"34"	"20-24 years"	"20-24"	"2005"	"2005"	18955	247102	76.71
	"New Jersey"	"34"	"20-24 years"	"20-24"	"2006"	"2006"	19711	248981	79.17
	"New Jersey"	"34"	"25-29 years"	"25-29"	"2003"	"2003"	28401	260774	108.91
	"New Jersey"	"34"	"25-29 years"	"25-29"	"2004"	"2004"	28335	262025	108.14
	"New Jersey"	"34"	"25-29 years"	"25-29"	"2005"	"2005"	28595	265336	107.77
	"New Jersey"	"34"	"25-29 years"	"25-29"	"2006"	"2006"	29011	266835	108.72
	"New Jersey"	"34"	"30-34 years"	"30-34"	"2003"	"2003"	36817	309664	118.89
	"New Jersey"	"34"	"30-34 years"	"30-34"	"2004"	"2004"	35553	301155	118.06
	"New Jersey"	"34"	"30-34 years"	"30-34"	"2005"	"2005"	34400	289457	118.84
	"New Jersey"	"34"	"30-34 years"	"30-34"	"2006"	"2006"	33741	279881	120.55
	"New Jersey"	"34"	"35-39 years"	"35-39"	"2003"	"2003"	20503	349873	58.60
	"New Jersey"	"34"	"35-39 years"	"35-39"	"2004"	"2004"	20644	339955	60.73
	"New Jersey"	"34"	"35-39 years"	"35-39"	"2005"	"2005"	20125	333818	60.29
	"New Jersey"	"34"	"35-39 years"	"35-39"	"2006"	"2006"	20578	329048	62.54
	"New Jersey"	"34"	"40-44 years"	"40-44"	"2003"	"2003"	4375	369507	11.84
	"New Jersey"	"34"	"40-44 years"	"40-44"	"2004"	"2004"	4444	370117	12.01
	"New Jersey"	"34"	"40-44 years"	"40-44"	"2005"	"2005"	4468	366754	12.18
	"New Jersey"	"34"	"40-44 years"	"40-44"	"2006"	"2006"	4414	361238	12.22
	"New Jersey"	"34"	"45-49 years"	"45-49"	"2003"	"2003"	279	Not Available	Not Available
	"New Jersey"	"34"	"45-49 years"	"45-49"	"2004"	"2004"	281	Not Available	Not Available
	"New Jersey"	"34"	"45-49 years"	"45-49"	"2005"	"2005"	256	Not Available	Not Available
	"New Jersey"	"34"	"45-49 years"	"45-49"	"2006"	"2006"	273	Not Available	Not Available
	"New Jersey"	"34"	"50 years and over"	"50+"	"2004"	"2004"	22	Not Available	Not Available
	"New Jersey"	"34"	"50 years and over"	"50+"	"2005"	"2005"	12	Not Available	Not Available
	"New Jersey"	"34"	"50 years and over"	"50+"	"2006"	"2006"	31	Not Available	Not Available
	"New Mexico"	"35"	"Under 15 years"	"15"	"2003"	"2003"	74	Not Available	Not Available
	"New Mexico"	"35"	"Under 15 years"	"15"	"2004"	"2004"	62	Not Available	Not Available
	"New Mexico"	"35"	"Under 15 years"	"15"	"2005"	"2005"	88	Not Available	Not Available
	"New Mexico"	"35"	"Under 15 years"	"15"	"2006"	"2006"	61	Not Available	Not Available
	"New Mexico"	"35"	"15-19 years"	"15-19"	"2003"	"2003"	4524	72033	62.80
	"New Mexico"	"35"	"15-19 years"	"15-19"	"2004"	"2004"	4401	72610	60.61
	"New Mexico"	"35"	"15-19 years"	"15-19"	"2005"	"2005"	4471	73095	61.17
	"New Mexico"	"35"	"15-19 years"	"15-19"	"2006"	"2006"	4628	73765	62.74
	"New Mexico"	"35"	"20-24 years"	"20-24"	"2003"	"2003"	8807	67009	131.43
	"New Mexico"	"35"	"20-24 years"	"20-24"	"2004"	"2004"	9009	68545	131.43
	"New Mexico"	"35"	"20-24 years"	"20-24"	"2005"	"2005"	8968	68670	130.60
	"New Mexico"	"35"	"20-24 years"	"20-24"	"2006"	"2006"	9280	68471	135.53
	"New Mexico"	"35"	"25-29 years"	"25-29"	"2003"	"2003"	6895	57707	119.48
	"New Mexico"	"35"	"25-29 years"	"25-29"	"2004"	"2004"	7101	59705	118.93
	"New Mexico"	"35"	"25-29 years"	"25-29"	"2005"	"2005"	7464	62297	119.81
	"New Mexico"	"35"	"25-29 years"	"25-29"	"2006"	"2006"	7854	64522	121.73
	"New Mexico"	"35"	"30-34 years"	"30-34"	"2003"	"2003"	4733	58995	80.23
	"New Mexico"	"35"	"30-34 years"	"30-34"	"2004"	"2004"	4886	58775	83.13
	"New Mexico"	"35"	"30-34 years"	"30-34"	"2005"	"2005"	4805	58020	82.82
	"New Mexico"	"35"	"30-34 years"	"30-34"	"2006"	"2006"	4995	58162	85.88
	"New Mexico"	"35"	"35-39 years"	"35-39"	"2003"	"2003"	2202	63099	34.90
	"New Mexico"	"35"	"35-39 years"	"35-39"	"2004"	"2004"	2318	61740	37.54
	"New Mexico"	"35"	"35-39 years"	"35-39"	"2005"	"2005"	2381	61496	38.72
	"New Mexico"	"35"	"35-39 years"	"35-39"	"2006"	"2006"	2497	61821	40.39
	"New Mexico"	"35"	"40-44 years"	"40-44"	"2003"	"2003"	552	72902	7.57
	"New Mexico"	"35"	"40-44 years"	"40-44"	"2004"	"2004"	576	72576	7.94
	"New Mexico"	"35"	"40-44 years"	"40-44"	"2005"	"2005"	612	71557	8.55
	"New Mexico"	"35"	"40-44 years"	"40-44"	"2006"	"2006"	573	69764	8.21
	"New Mexico"	"35"	"45-49 years"	"45-49"	"2003"	"2003"	34	Not Available	Not Available
	"New Mexico"	"35"	"45-49 years"	"45-49"	"2004"	"2004"	30	Not Available	Not Available
	"New Mexico"	"35"	"45-49 years"	"45-49"	"2005"	"2005"	45	Not Available	Not Available
	"New Mexico"	"35"	"45-49 years"	"45-49"	"2006"	"2006"	47	Not Available	Not Available
	"New York"	"36"	"Under 15 years"	"15"	"2003"	"2003"	236	Not Available	Not Available
	"New York"	"36"	"Under 15 years"	"15"	"2004"	"2004"	272	Not Available	Not Available
	"New York"	"36"	"Under 15 years"	"15"	"2005"	"2005"	261	Not Available	Not Available
	"New York"	"36"	"Under 15 years"	"15"	"2006"	"2006"	220	Not Available	Not Available
	"New York"	"36"	"15-19 years"	"15-19"	"2003"	"2003"	17624	644678	27.34
	"New York"	"36"	"15-19 years"	"15-19"	"2004"	"2004"	17051	654015	26.07
	"New York"	"36"	"15-19 years"	"15-19"	"2005"	"2005"	17068	665026	25.67
	"New York"	"36"	"15-19 years"	"15-19"	"2006"	"2006"	17442	671850	25.96
	"New York"	"36"	"20-24 years"	"20-24"	"2003"	"2003"	50931	646944	78.73
	"New York"	"36"	"20-24 years"	"20-24"	"2004"	"2004"	49741	649505	76.58
	"New York"	"36"	"20-24 years"	"20-24"	"2005"	"2005"	49572	650289	76.23
	"New York"	"36"	"20-24 years"	"20-24"	"2006"	"2006"	51261	655210	78.24
	"New York"	"36"	"25-29 years"	"25-29"	"2003"	"2003"	64063	649592	98.62
	"New York"	"36"	"25-29 years"	"25-29"	"2004"	"2004"	63885	656898	97.25
	"New York"	"36"	"25-29 years"	"25-29"	"2005"	"2005"	63833	663807	96.16
	"New York"	"36"	"25-29 years"	"25-29"	"2006"	"2006"	65762	672948	97.72
	"New York"	"36"	"30-34 years"	"30-34"	"2003"	"2003"	70527	701377	100.56
	"New York"	"36"	"30-34 years"	"30-34"	"2004"	"2004"	68866	678249	101.53
	"New York"	"36"	"30-34 years"	"30-34"	"2005"	"2005"	65840	651342	101.08
	"New York"	"36"	"30-34 years"	"30-34"	"2006"	"2006"	65160	629903	103.44
	"New York"	"36"	"35-39 years"	"35-39"	"2003"	"2003"	40086	749274	53.50
	"New York"	"36"	"35-39 years"	"35-39"	"2004"	"2004"	39833	727866	54.73
	"New York"	"36"	"35-39 years"	"35-39"	"2005"	"2005"	39517	714428	55.31
	"New York"	"36"	"35-39 years"	"35-39"	"2006"	"2006"	40010	704167	56.82
	"New York"	"36"	"40-44 years"	"40-44"	"2003"	"2003"	9570	780720	12.26
	"New York"	"36"	"40-44 years"	"40-44"	"2004"	"2004"	9652	780057	12.37
	"New York"	"36"	"40-44 years"	"40-44"	"2005"	"2005"	9581	768261	12.47
	"New York"	"36"	"40-44 years"	"40-44"	"2006"	"2006"	9528	752639	12.66
	"New York"	"36"	"45-49 years"	"45-49"	"2003"	"2003"	632	Not Available	Not Available
	"New York"	"36"	"45-49 years"	"45-49"	"2004"	"2004"	601	Not Available	Not Available
	"New York"	"36"	"45-49 years"	"45-49"	"2005"	"2005"	627	Not Available	Not Available
	"New York"	"36"	"45-49 years"	"45-49"	"2006"	"2006"	645	Not Available	Not Available
	"New York"	"36"	"50 years and over"	"50+"	"2003"	"2003"	45	Not Available	Not Available
	"New York"	"36"	"50 years and over"	"50+"	"2004"	"2004"	46	Not Available	Not Available
	"New York"	"36"	"50 years and over"	"50+"	"2005"	"2005"	52	Not Available	Not Available
	"New York"	"36"	"50 years and over"	"50+"	"2006"	"2006"	76	Not Available	Not Available
	"North Carolina"	"37"	"Under 15 years"	"15"	"2003"	"2003"	259	Not Available	Not Available
	"North Carolina"	"37"	"Under 15 years"	"15"	"2004"	"2004"	285	Not Available	Not Available
	"North Carolina"	"37"	"Under 15 years"	"15"	"2005"	"2005"	255	Not Available	Not Available
	"North Carolina"	"37"	"Under 15 years"	"15"	"2006"	"2006"	256	Not Available	Not Available
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2003"	"2003"	13174	279109	47.20
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2004"	"2004"	13567	286693	47.32
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2005"	"2005"	13933	296626	46.97
	"North Carolina"	"37"	"15-19 years"	"15-19"	"2006"	"2006"	14701	305573	48.11
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2003"	"2003"	31858	287849	110.68
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2004"	"2004"	32154	289591	111.03
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2005"	"2005"	32694	292509	111.77
	"North Carolina"	"37"	"20-24 years"	"20-24"	"2006"	"2006"	34380	298583	115.14
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2003"	"2003"	31392	280111	112.07
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2004"	"2004"	32267	284358	113.47
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2005"	"2005"	33329	288860	115.38
	"North Carolina"	"37"	"25-29 years"	"25-29"	"2006"	"2006"	34751	297511	116.81
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2003"	"2003"	27472	314898	87.24
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2004"	"2004"	27143	313025	86.71
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2005"	"2005"	27628	309482	89.27
	"North Carolina"	"37"	"30-34 years"	"30-34"	"2006"	"2006"	27702	304696	90.92
	"North Carolina"	"37"	"35-39 years"	"35-39"	"2003"	"2003"	11800	318019	37.10
	"North Carolina"	"37"	"35-39 years"	"35-39"	"2004"	"2004"	12051	314878	38.27
	"North Carolina"	"37"	"35-39 years"	"35-39"	"2005"	"2005"	12699	318943	39.82
	"North Carolina"	"37"	"35-39 years"	"35-39"	"2006"	"2006"	13413	329689	40.68
	"North Carolina"	"37"	"40-44 years"	"40-44"	"2003"	"2003"	2272	336441	6.75
	"North Carolina"	"37"	"40-44 years"	"40-44"	"2004"	"2004"	2271	339777	6.68
	"North Carolina"	"37"	"40-44 years"	"40-44"	"2005"	"2005"	2423	342062	7.08
	"North Carolina"	"37"	"40-44 years"	"40-44"	"2006"	"2006"	2534	340828	7.43
	"North Carolina"	"37"	"45-49 years"	"45-49"	"2003"	"2003"	94	Not Available	Not Available
	"North Carolina"	"37"	"45-49 years"	"45-49"	"2004"	"2004"	103	Not Available	Not Available
	"North Carolina"	"37"	"45-49 years"	"45-49"	"2005"	"2005"	127	Not Available	Not Available
	"North Carolina"	"37"	"45-49 years"	"45-49"	"2006"	"2006"	119	Not Available	Not Available
	"North Dakota"	"38"	"Under 15 years"	"15"	"2004"	"2004"	10	Not Available	Not Available
	"North Dakota"	"38"	"15-19 years"	"15-19"	"2003"	"2003"	626	25381	24.66
	"North Dakota"	"38"	"15-19 years"	"15-19"	"2004"	"2004"	622	25193	24.69
	"North Dakota"	"38"	"15-19 years"	"15-19"	"2005"	"2005"	661	24500	26.98
	"North Dakota"	"38"	"15-19 years"	"15-19"	"2006"	"2006"	633	24215	26.14
	"North Dakota"	"38"	"20-24 years"	"20-24"	"2003"	"2003"	2147	26717	80.36
	"North Dakota"	"38"	"20-24 years"	"20-24"	"2004"	"2004"	2205	27918	78.98
	"North Dakota"	"38"	"20-24 years"	"20-24"	"2005"	"2005"	2306	28785	80.11
	"North Dakota"	"38"	"20-24 years"	"20-24"	"2006"	"2006"	2316	29205	79.30
	"North Dakota"	"38"	"25-29 years"	"25-29"	"2003"	"2003"	2510	16644	150.81
	"North Dakota"	"38"	"25-29 years"	"25-29"	"2004"	"2004"	2612	16763	155.82
	"North Dakota"	"38"	"25-29 years"	"25-29"	"2005"	"2005"	2735	16797	162.83
	"North Dakota"	"38"	"25-29 years"	"25-29"	"2006"	"2006"	2931	17656	166.01
	"North Dakota"	"38"	"30-34 years"	"30-34"	"2003"	"2003"	1798	18353	97.97
	"North Dakota"	"38"	"30-34 years"	"30-34"	"2004"	"2004"	1869	18598	100.49
	"North Dakota"	"38"	"30-34 years"	"30-34"	"2005"	"2005"	1835	18532	99.02
	"North Dakota"	"38"	"30-34 years"	"30-34"	"2006"	"2006"	1809	18177	99.52
	"North Dakota"	"38"	"35-39 years"	"35-39"	"2003"	"2003"	730	19398	37.63
	"North Dakota"	"38"	"35-39 years"	"35-39"	"2004"	"2004"	699	18580	37.62
	"North Dakota"	"38"	"35-39 years"	"35-39"	"2005"	"2005"	722	18236	39.59
	"North Dakota"	"38"	"35-39 years"	"35-39"	"2006"	"2006"	756	17904	42.23
	"North Dakota"	"38"	"40-44 years"	"40-44"	"2003"	"2003"	139	24221	5.74
	"North Dakota"	"38"	"40-44 years"	"40-44"	"2004"	"2004"	159	23545	6.75
	"North Dakota"	"38"	"40-44 years"	"40-44"	"2005"	"2005"	119	22644	5.26
	"North Dakota"	"38"	"40-44 years"	"40-44"	"2006"	"2006"	162	21537	7.52
	"North Dakota"	"38"	"45-49 years"	"45-49"	"2003"	"2003"	14	Not Available	Not Available
	"North Dakota"	"38"	"45-49 years"	"45-49"	"2004"	"2004"	13	Not Available	Not Available
	"Ohio"	"39"	"Under 15 years"	"15"	"2003"	"2003"	224	Not Available	Not Available
	"Ohio"	"39"	"Under 15 years"	"15"	"2004"	"2004"	244	Not Available	Not Available
	"Ohio"	"39"	"Under 15 years"	"15"	"2005"	"2005"	235	Not Available	Not Available
	"Ohio"	"39"	"Under 15 years"	"15"	"2006"	"2006"	239	Not Available	Not Available
	"Ohio"	"39"	"15-19 years"	"15-19"	"2003"	"2003"	15559	397110	39.18
	"Ohio"	"39"	"15-19 years"	"15-19"	"2004"	"2004"	15291	400781	38.15
	"Ohio"	"39"	"15-19 years"	"15-19"	"2005"	"2005"	15490	404101	38.33
	"Ohio"	"39"	"15-19 years"	"15-19"	"2006"	"2006"	15872	407661	38.93
	"Ohio"	"39"	"20-24 years"	"20-24"	"2003"	"2003"	39848	390866	101.95
	"Ohio"	"39"	"20-24 years"	"20-24"	"2004"	"2004"	39430	386744	101.95
	"Ohio"	"39"	"20-24 years"	"20-24"	"2005"	"2005"	39046	381326	102.40
	"Ohio"	"39"	"20-24 years"	"20-24"	"2006"	"2006"	40259	376193	107.02
	"Ohio"	"39"	"25-29 years"	"25-29"	"2003"	"2003"	40692	348371	116.81
	"Ohio"	"39"	"25-29 years"	"25-29"	"2004"	"2004"	41444	356245	116.34
	"Ohio"	"39"	"25-29 years"	"25-29"	"2005"	"2005"	42294	365127	115.83
	"Ohio"	"39"	"25-29 years"	"25-29"	"2006"	"2006"	43636	372339	117.19
	"Ohio"	"39"	"30-34 years"	"30-34"	"2003"	"2003"	35125	380489	92.32
	"Ohio"	"39"	"30-34 years"	"30-34"	"2004"	"2004"	34236	369549	92.64
	"Ohio"	"39"	"30-34 years"	"30-34"	"2005"	"2005"	33043	356822	92.60
	"Ohio"	"39"	"30-34 years"	"30-34"	"2006"	"2006"	31995	342283	93.48
	"Ohio"	"39"	"35-39 years"	"35-39"	"2003"	"2003"	15088	404929	37.26
	"Ohio"	"39"	"35-39 years"	"35-39"	"2004"	"2004"	15181	394901	38.44
	"Ohio"	"39"	"35-39 years"	"35-39"	"2005"	"2005"	15090	389262	38.77
	"Ohio"	"39"	"35-39 years"	"35-39"	"2006"	"2006"	15502	389857	39.76
	"Ohio"	"39"	"40-44 years"	"40-44"	"2003"	"2003"	2987	456422	6.54
	"Ohio"	"39"	"40-44 years"	"40-44"	"2004"	"2004"	2976	449487	6.62
	"Ohio"	"39"	"40-44 years"	"40-44"	"2005"	"2005"	3042	440062	6.91
	"Ohio"	"39"	"40-44 years"	"40-44"	"2006"	"2006"	2929	425546	6.88
	"Ohio"	"39"	"45-49 years"	"45-49"	"2003"	"2003"	152	Not Available	Not Available
	"Ohio"	"39"	"45-49 years"	"45-49"	"2004"	"2004"	145	Not Available	Not Available
	"Ohio"	"39"	"45-49 years"	"45-49"	"2005"	"2005"	142	Not Available	Not Available
	"Ohio"	"39"	"45-49 years"	"45-49"	"2006"	"2006"	150	Not Available	Not Available
	"Ohio"	"39"	"50 years and over"	"50+"	"2006"	"2006"	11	Not Available	Not Available
	"Oklahoma"	"40"	"Under 15 years"	"15"	"2003"	"2003"	95	Not Available	Not Available
	"Oklahoma"	"40"	"Under 15 years"	"15"	"2004"	"2004"	104	Not Available	Not Available
	"Oklahoma"	"40"	"Under 15 years"	"15"	"2005"	"2005"	112	Not Available	Not Available
	"Oklahoma"	"40"	"Under 15 years"	"15"	"2006"	"2006"	96	Not Available	Not Available
	"Oklahoma"	"40"	"15-19 years"	"15-19"	"2003"	"2003"	6989	126436	55.28
	"Oklahoma"	"40"	"15-19 years"	"15-19"	"2004"	"2004"	6859	126142	54.38
	"Oklahoma"	"40"	"15-19 years"	"15-19"	"2005"	"2005"	6685	126681	52.77
	"Oklahoma"	"40"	"15-19 years"	"15-19"	"2006"	"2006"	7227	127669	56.61
	"Oklahoma"	"40"	"20-24 years"	"20-24"	"2003"	"2003"	17227	132331	130.18
	"Oklahoma"	"40"	"20-24 years"	"20-24"	"2004"	"2004"	17173	133437	128.70
	"Oklahoma"	"40"	"20-24 years"	"20-24"	"2005"	"2005"	17301	133020	130.06
	"Oklahoma"	"40"	"20-24 years"	"20-24"	"2006"	"2006"	18002	132632	135.73
	"Oklahoma"	"40"	"25-29 years"	"25-29"	"2003"	"2003"	13749	107285	128.15
	"Oklahoma"	"40"	"25-29 years"	"25-29"	"2004"	"2004"	14075	109231	128.86
	"Oklahoma"	"40"	"25-29 years"	"25-29"	"2005"	"2005"	14651	112407	130.34
	"Oklahoma"	"40"	"25-29 years"	"25-29"	"2006"	"2006"	15433	117951	130.84
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"2003"	"2003"	8883	113028	78.59
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"2004"	"2004"	8872	112132	79.12
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"2005"	"2005"	8822	111388	79.20
	"Oklahoma"	"40"	"30-34 years"	"30-34"	"2006"	"2006"	8710	110096	79.11
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"2003"	"2003"	3285	114174	28.77
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"2004"	"2004"	3508	110471	31.75
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"2005"	"2005"	3499	110293	31.72
	"Oklahoma"	"40"	"35-39 years"	"35-39"	"2006"	"2006"	3784	112448	33.65
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"2003"	"2003"	721	132904	5.42
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"2004"	"2004"	681	131774	5.17
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"2005"	"2005"	697	128711	5.42
	"Oklahoma"	"40"	"40-44 years"	"40-44"	"2006"	"2006"	722	124534	5.80
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"2003"	"2003"	31	Not Available	Not Available
	"Oklahoma"	"40"	"45-49 years"	"45-49"	"2004"	"2004"	33	Not Available	Not Available
